rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3361,730,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.267851999,18250,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3346,547,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2687,730,0.833333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.258183674,4380,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2693313,10950,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.286565423,2555,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.266636015,10950,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2553,274,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264449868,3650,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.262229887,5475,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.261832387,10950,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2748,91,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.294666927,1095,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.263671065,5475,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.283852746,2555,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.266385065,2555,0.833333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.308143952,1825,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2687,365,0.833333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.250255882,1825,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3032,91,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2734,730,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2524,182,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2836,730,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.309283185,1095,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.262928558,18250,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.276737339,2920,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.258081309,1825,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3125,182,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.281576413,1460,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2408,274,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.296962609,1825,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.269731735,1825,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264506705,7300,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.272113106,2920,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.279699627,4380,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3208,547,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.27299449,10950,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.260248836,2920,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.284398886,3285,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.263089675,3285,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2449,547,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.293362705,1825,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2544,91,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.25436249,2920,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2862,547,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.29961014,1095,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.300647037,1825,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3044,30,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.289654396,1095,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264404673,2555,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.314264143,1095,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.25467887,1825,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2464,182,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.28051278,3650,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.268730504,18250,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.275489401,3285,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.27123261,4380,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2428,182,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.270671085,2555,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264352758,1825,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.270735112,10950,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.267372502,3650,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.263894316,7300,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.279078525,1825,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.262436242,2190,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.282581443,1825,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.272513108,3650,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.286626088,2920,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2623,365,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2603,730,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.255448532,3285,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.265510028,10950,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.261909035,7300,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.294409544,2920,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264487542,5475,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3177,365,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3272,365,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3962,182,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2832,365,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.253840946,2555,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264265856,1095,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.283354119,2190,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.315249797,1460,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2928,547,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.257697505,4380,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.274860972,7300,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.3813,274,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.286706403,3285,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2913,274,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.268245091,4380,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2468,91,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
BAS,Volatility - Moneyness/TermSPEC,,,TRUE,FALSE,FALSE,@Linear,@Linear,@Constant,%,annual,actual/actual,FALSE,0,.AEX-Volatility Surface,.AEX-Volatility Surface,Volatility - Moneyness/Term,Volatility - Moneyness/TermSPEC
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2466,730,1.052631579,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.293136177,2555,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.261135748,4380,0.769230769,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.273643382,1825,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.1988,547,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.280956343,7300,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.281955816,2190,1.25,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2882,91,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.269381323,7300,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.228951396,2190,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.29715063,4380,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.287379504,3650,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.288,274,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.25166347,2920,0.833333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.276800956,10950,0.8,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.260417772,3285,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.287005194,5475,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.281270564,18250,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.258801477,4380,0.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2153,182,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.271346409,1460,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.26571398,3650,0.952380952,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.294109672,2190,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.291200919,3650,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.306691121,2190,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.1835,730,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.2131,1095,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.277883761,2920,1.176470588,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.240503181,2555,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.1883,365,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.29692948,1460,1.428571429,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.218031676,1825,0.5,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.233225631,2190,0.714285714,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.278659916,10950,0.909090909,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.274493518,3285,1.111111111,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.193,547,0.833333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.286814603,7300,1.333333333,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.244127271,2190,0.869565217,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.264480377,2920,1,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.299230371,3650,1.666666667,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
rm_ro,Volatility - Moneyness/TermSPEC : Generic Volatility Moneyness Term Surface,0.263659049,5475,0.571428571,Volatility - Moneyness/TermSPEC,Generic Volatility Moneyness Term Surface,,,,,,,,,,,,
